ID_STRUTTURA,PROVINCIA,NOME_COMUNE,DENOMINAZIONE_STRUTTURA,CATEGORIA,CLASSIFICAZIONE,INDIRIZZO,CAP,FRAZIONE,LOCALITA,EMAIL,TEL,FAX,WEB,CAMERE,SUITE,LETTI,BAGNI,PRIMA_COLAZIONE,IN_ABITATO,SUL_LAGO,VICINO_ELIPORTO,VICINO_AEREOPORTO,ZONA_CENTRALE,VICINO_IMP_RISALITA,ZONA_PERIFERICA,ZONA_STAZIONE_FS,ATTREZZATURE,ATTREZZATURE_CARTE,ATTREZZATURE_LINGUE,ATTREZZATURE_SPORT,ATTREZZATURE_CONGRESSI,geo_y,geo_x,location
9504821,MI,MILANO,LONDON,Alberghiere,Alberghi 2 stelle,VIA ROVELLO 3,20121,,,cdcmilanosrl@outlook.com,,,www.hotellondonmilano.com (http://www.hotellondonmilano.com),29,,49,24,,,,,,1,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Sala televisione separata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","Bancomat,Bank Americard,Carta Moneta,CartaSi,Maestro,Master Card,Top Card,Visa,Visa Electron","Arabo,Francese,Inglese,Spagnolo",,,9.18450689,45.46721321,"(45.46721321, 9.18450689)"
9531548,MI,MILANO,LA MADONNINA,Alberghiere,Alberghi 3 stelle,VIA GIUSEPPE MAZZINI 10,20123,,,info@hotellamadonninamilano.it,02 89096917,02 72096322,www.hotellamadonninamilano.it (http://www.hotellamadonninamilano.it),14,,24,16,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Riscaldamento,Televisione satellitare,WI-FI in aree comuni","Bancomat,CartaSi,Maestro,Master Card,Visa",Inglese,,,9.18849111,45.46273212,"(45.46273212, 9.18849111)"
9508542,MI,MILANO,CASTELLETTO,Alberghiere,Alberghi 2 stelle,VIA ARCHIMEDE 79,20129,,,info@hotelcastelletto.it,02 7383021,02 7386240,www.hotelcastelletto.it (http://www.hotelcastelletto.it),14,,21,14,,,,,,1,,,,"Area fumatori,Aria condizionata centralizzata,Bar,Estintori,Sala televisione separata,Servizio in camera,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese",,,9.21663291,45.46551492,"(45.46551492, 9.21663291)"
9513723,MI,MILANO,ESPRESSO HOTEL CORSO GENOVA,Alberghiere,Alberghi 3 stelle,VIA CONCA DEL NAVIGLIO 20,20123,,,dircorsogenova@espressohotel.it,02 36604800,02 49522151,www.espressohotel.it (http://www.espressohotel.it),105,,171,105,1,,,,,1,,,,"Access. diversamente abili parziale,Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata non centralizzata,Ascensore,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Parcheggio non custodito,Riscaldamento","American express,AmexCo,Bancomat,CartaSi,Eurocard,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Tedesco",,,9.1773869,45.45667785,"(45.45667785, 9.1773869)"
9505865,MI,MILANO,NEW YORK,Alberghiere,Alberghi 3 stelle,VIA GIOVANNI BATTISTA PIRELLI 5,20124,,,infomilano@hcthotels.com,02 66985551,02 6697267,www.hotelnewyorkspa.com (http://www.hotelnewyorkspa.com),69,,118,71,,,,,,,,,1,"Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Diners,JBC,Maestro,Master Card,Visa","Francese,Inglese,Portoghese,Spagnolo",,,9.20211356,45.48435004,"(45.48435004, 9.20211356)"
9499568,MI,MILANO,IH HOTELS MILANO WATT 13,Alberghiere,Alberghi 4 stelle,VIA GIACOMO WATT 13,20143,,,frontoffice.watt13@ih-hotels.com,02 45449100,02 49522111,www.ih-hotels.com (http://www.ih-hotels.com),87,,174,89,1,,,,,1,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Lavaggio e stiratura biancheria,Parcheggio custodito,Parcheggio non custodito,Riscaldamento,Roof garden,Sala accoglienza,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,JCB,Maestro,Master Card,Tutte,Visa,Visa Electron","Francese,Inglese,Portoghese,Spagnolo,Tedesco",,"Congressi capacita' Max 90,Congressi capacita' Min 30,Numero sale congressi 2",9.15276606,45.44405421,"(45.44405421, 9.15276606)"
9512410,MI,MILANO,HOTEL ROMANA RESIDENCE,Alberghiere,Alberghi 4 stelle,CORSO DI PORTA ROMANA 64,20122,,,booking@romanaresidence.it,02 583421,02 58309748,www.romanaresidence.it (http://www.romanaresidence.it),74,18,153,71,1,,,,,1,,,,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Ristorante,Sala televisione separata,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JBC,JCB,Key Client,Maestro,Master Card,Masterchange,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,"Congressi capacita' Max 8,Congressi capacita' Min 2,Numero sale congressi",9.19382971,45.4572996,"(45.4572996, 9.19382971)"
9503197,MI,MILANO,DEMO',Alberghiere,Alberghi 3 stelle,VIA TONALE 14,20125,,,info@hoteldemo.com,02 67074322,02 67479307,www.hoteldemo.com (http://www.hoteldemo.com),17,,30,17,,,,,,,,,1,"Accettazione animali domestici,Accettazione gruppi,Bar,Custodia valori in cassaforte,Estintori,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Sala lettura separata","Bancomat,CartaSi,Carte Blanche,Diners,EDC,Eurocard,JBC,JCB,JCV,JTB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Russo,Spagnolo",,,9.20295239,45.48884444,"(45.48884444, 9.20295239)"
9505182,MI,MILANO,GAMMA,Alberghiere,Alberghi 3 stelle,VIA CARLO VALVASSORI PERONI 85,20133,,,info@hotelgammamilano.it,02 26413152,02 2640255,www.hotelgammamilano.it (http://www.hotelgammamilano.it),58,,99,60,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,BAC,Bancomat,Bank Americard,CartaSi,Eurocard,Master Card,Visa","Arabo,Francese,Inglese,Spagnolo",,"Congressi capacita' Max 50,Congressi capacita' Min 30,Numero sale congressi 2",9.23655846,45.48424781,"(45.48424781, 9.23655846)"
9410295,MI,MILANO,ARCO,Alberghiere,Alberghi 2 stelle,PIAZZA SANTA MARIA DEL SUFFRAGIO 3,20129,,,arcohotel@lamiapec.it,02 70126264,02 70126264,www.arcohotel.com (http://www.arcohotel.com),17,,25,17,1,,,,,1,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Riscaldamento,Servizio in camera,WI-FI in aree comuni",Tutte,"Francese,Inglese,Spagnolo,Tedesco",,,9.2117079,45.4626678,"(45.4626678, 9.2117079)"
9511807,MI,MILANO,IH HOTELS MILANO PUCCINI,Alberghiere,Alberghi 4 stelle,CORSO BUENOS AIRES 33,20124,,,puccini@ih-hotels.com,02 29521344,02 2047825,www.ih-hotels.com (http://www.ih-hotels.com),65,,95,67,,,,,,1,,,1,"Access. diversamente abili parziale,Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Negozio,Parcheggio custodito,Riscaldamento,Sala accoglienza,Servizi baby sitting,Servizio congressi,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,AmexCo,Carta Moneta,CartaSi,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,"Congressi capacita' Max 50,Numero sale congressi",9.21002372,45.47942619,"(45.47942619, 9.21002372)"
9528014,MI,MILANO,LUX HOTEL DURANTE,Alberghiere,Alberghi 2 stelle,PIAZZALE FRANCESCO DURANTE 30,20131,,,info@hoteldurante.it,02 26116514,02 26115039,www.hoteldurante.com (http://www.hoteldurante.com),11,,17,11,1,,,,,,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata centralizzata,Custodia valori in cassaforte,Estintori,Riscaldamento,WI-FI in aree comuni","CartaSi,Diners,JCB,Master Card,Visa","Inglese,Spagnolo,Tedesco",,,9.22404318,45.48923506,"(45.48923506, 9.22404318)"
9508032,MI,MILANO,HOTEL FIERA CONGRESSI,Alberghiere,Alberghi 3 stelle,VIA AMBROGIO SPINOLA 9,20149,,,info@hotelfieracongressi.com,02 48005472,02 48008494,www.hotelfieracongressi.com (http://www.hotelfieracongressi.com),29,,50,29,1,,,,,,,,,"Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata non centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Estintori,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Pulizia calzature,Riscaldamento,Sala lettura separata",Tutte,"Cinese,Inglese,Portoghese,Russo,Spagnolo",,,9.15334135,45.4754083,"(45.4754083, 9.15334135)"
9504405,MI,MILANO,CINQUE GIORNATE,Alberghiere,Alberghi 3 stelle,PIAZZA CINQUE GIORNATE 6,20129,,,info@hotelcinquegiornate.it,02 5463433,02 5513611,www.hotelcinquegiornate.it (http://www.hotelcinquegiornate.it),22,,44,23,1,,,,,1,,,1,"Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni",Tutte,"Francese,Inglese,Spagnolo",,,9.20715689,45.46181865,"(45.46181865, 9.20715689)"
9513136,MI,MILANO,STARHOTELS ANDERSON,Alberghiere,Alberghi 4 stelle,PIAZZA LUIGI DI SAVOIA 20,20124,,,anderson.mi@starhotels.it,02 6690141,02 6690331,www.starhotels.com (http://www.starhotels.com),106,,212,109,,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Pulizia calzature,Riscaldamento,Ristorante,Sala televisione separata,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,WI-FI in aree comuni",Tutte,"Francese,Greco,Inglese,Portoghese,Spagnolo,Tedesco",Fitness/centro salute,Numero sale congressi 3,9.20668533,45.48519609,"(45.48519609, 9.20668533)"
9521188,MI,MILANO,IDEA HOTEL MILANO SAN SIRO,Alberghiere,Alberghi 4 stelle,VIA GAETANO AIRAGHI 125,20153,,,manager.milanosansiro@sandshotel.it,02 97154300,02 97522161,www.ideahotel.it (http://www.ideahotel.it),236,,437,236,1,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Riscaldamento,Ristorante,Sala accoglienza,Sala lettura separata,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Portoghese,Spagnolo",,"Congressi capacita' Max 160,Congressi capacita' Min 40,Numero sale congressi 4",9.07786634,45.47196463,"(45.47196463, 9.07786634)"
9503157,MI,MILANO,VIRGILIO,Alberghiere,Alberghi 2 stelle,VIA GIOVANNI PIER LUIGI DA PALESTRINA 30,20124,,,info@hotelvirgiliomilano.com,02 6691337,02 66982587,www.hotelvirgiliomilano.com (http://www.hotelvirgiliomilano.com),39,,56,33,,,,,,,,,1,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Sala televisione separata,Servizi baby sitting,Servizio in camera,Trasporto clienti stazione,Videogiochi","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Carte Blanche,Citibank,Diners,EDC,Eurocard,JBC,JCB,Key Client,Maestro,Master Card,Masterchange,Visa,Visa Electron","Arabo,Francese,Inglese,Tedesco",,,9.21011753,45.48707984,"(45.48707984, 9.21011753)"
9504968,MI,MILANO,MICHELANGELO,Alberghiere,Alberghi 4 stelle,PIAZZA LUIGI DI SAVOIA 6,20124,,,michelangelo@milanhotel.it,02 67551,02 6694232,www.milanhotel.it (http://www.milanhotel.it),305,8,540,305,1,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Pulizia calzature,Riscaldamento,Ristorante,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Citibank,Diners,Eurocard,JCB,Maestro,Master Card,Top Card,Visa,Visa Electron","Arabo,Francese,Inglese,Portoghese,Rumeno,Russo,Spagnolo,Tedesco",,"Congressi capacita' Max 500,Congressi capacita' Min 15,Numero sale congressi 17",9.20613669,45.48469655,"(45.48469655, 9.20613669)"
9505018,MI,MILANO,LANCASTER,Alberghiere,Alberghi 3 stelle,VIA ABBONDIO SANGIORGIO 16,20145,,,info@lancasterhotel.it,02 344705,02 344649,www.hotellancaster.it (http://www.hotellancaster.it),30,,57,31,1,1,,,,1,,,,"Accesso a mezzi pubblici,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Sala televisione separata,Servizio congressi,Televisione satellitare,WI-FI in aree comuni",Tutte,"Francese,Inglese,Tedesco",,"Congressi capacita' Max 30,Numero sale congressi",9.16651915,45.47586457,"(45.47586457, 9.16651915)"
9503554,MI,MILANO,BRISTOL,Alberghiere,Alberghi 4 stelle,VIA DOMENICO SCARLATTI 32,20124,,,hotel.bristol@hotelbristolmil.it,02 6694141,02 6702942,www.hotelbristolmil.it (http://www.hotelbristolmil.it),68,2,114,70,1,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata non centralizzata,Ascensore,Bagno turco,Bar,Custodia valori in cassette sicurezza,Estintori,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Sala televisione separata,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Diners,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,"Congressi capacita' Max 50,Congressi capacita' Min 20,Numero sale congressi 2",9.20605851,45.48460205,"(45.48460205, 9.20605851)"
9508070,MI,MILANO,VECCHIA MILANO,Alberghiere,Alberghi 3 stelle,VIA BORROMEI 4,20123,,,hotelvecchiamilano@tiscali.it,02 875042,02 86454292,www.hotelvecchiamilano.it (http://www.hotelvecchiamilano.it),27,,43,32,1,,,,,1,,,,"Accesso a mezzi pubblici,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Riscaldamento,Sala televisione separata,WI-FI in aree comuni","American express,Bancomat,Bank Americard,CartaSi,Citibank,Maestro,Master Card,Visa,Visa Electron","Arabo,Francese,Inglese,Portoghese",,,9.18194234,45.46427596,"(45.46427596, 9.18194234)"
9537703,MI,MILANO,BIANCA MARIA PALACE HOTEL,Alberghiere,Alberghi 4 stelle,VIALE BIANCA MARIA,20129,,,booking@hotelbiancamariamilano.it,02 83427500,02 83427600,www.hotelbiancamariamilano.it (http://www.hotelbiancamariamilano.it),92,,178,92,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Ascensore,Autorimessa,Bar,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Parcheggio non custodito,Parco o giardino,Pulizia calzature,Riscaldamento,Ristorante,Sala lettura separata,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,AmexCo,Bancomat,Carta Moneta,CartaSi,Diners,EDC,Eurocard,JBC,JCB,JCV,JTB,Maestro,Master Card,Visa,Visa Electron","Arabo,Francese,Inglese,Rumeno,Russo,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 120,Congressi capacita' Min,Numero sale congressi 4",9.20647905,45.46289216,"(45.46289216, 9.20647905)"
9540524,MI,MILANO,CLERICI BOUTIQUE HOTEL,Alberghiere,Alberghi 4 stelle,VIA CLERICI 11,20121,,,amministrazione@hotelmanin.it,02 84080140,,www.hotelclericimilano.it (http://www.hotelclericimilano.it),9,,18,9,1,,,,,,,,,"Access. diversamente abili parziale,Access. diversamente abili totale,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Televisione satellitare,WI-FI in aree comuni","American express,CartaSi,Master Card,Visa,Visa Electron","Francese,Indiano,Inglese,Portoghese,Russo,Spagnolo,Tedesco",,,9.1869224,45.46736415,"(45.46736415, 9.1869224)"
9533688,MI,MILANO,EURO INN,Alberghiere,Alberghi 2 stelle,VIA LUIGI VARANINI 7,20127,,,euro-inn@pec.it,02 89454645,02 89454655,www.euroinn.it (http://www.euroinn.it),12,,18,9,1,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Parcheggio custodito,Riscaldamento,Sala accoglienza,WI-FI in aree comuni","Bancomat,CartaSi,Diners,JBC,Maestro,Master Card,Top Card,Visa,Visa Electron","Arabo,Inglese",,,9.21770453,45.49307094,"(45.49307094, 9.21770453)"
9410657,MI,MILANO,DIECI HOTEL,Alberghiere,Alberghi 4 stelle,LARGO RIO DE JANERIO 12,20133,,,info@hoteldieci.it,02 70608180,02 26684206,www.hoteldieci.it (http://www.hoteldieci.it),29,,40,30,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Riscaldamento,Roof garden,Sala lettura separata,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,BAC,Bancomat,Bank Americard,CartaSi,Eurocard,Master Card,Visa","Arabo,Francese,Inglese,Spagnolo",,,9.22398454,45.47380775,"(45.47380775, 9.22398454)"
9506856,MI,MILANO,TECO,Alberghiere,Alberghi 4 stelle,VIA LAZZARO SPALLANZANI 27,20129,,,info@hotelteco.it,02 29510028,02 29404595,www.hotelteco.it (http://www.hotelteco.it),28,,56,28,,,,,,,,,1,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Parcheggio non custodito,Pulizia calzature,Riscaldamento,Sala televisione separata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,CartaSi,Diners,Eurocard,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Tedesco",,,9.20934624,45.47807125,"(45.47807125, 9.20934624)"
9504783,MI,MILANO,UNA MAISON MILANO,Alberghiere,Alberghi 4 stelle,VIA GIUSEPPE MAZZINI 4,20123,,,una@pec.unahotels.com,02 85605,02 72001129,www.unahotels.it (http://www.unahotels.it),27,10,55,27,,,,,,1,,,,"Access. diversamente abili parziale,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni",Tutte,"Arabo,Francese,Giapponese,Greco,Inglese,Portoghese,Rumeno,Russo,Spagnolo,Tedesco",,,9.18850684,45.46328916,"(45.46328916, 9.18850684)"
